algorithm,n_rounds,opponent_type,reward_sum,agent_final_reward
RDQN,60.csv,roundnum,-24.0,84.0
RDQN,60.csv,roundnum,-24.0,84.0
RDQN,60.csv,roundnum,-24.0,84.0
RDQN,60.csv,roundnum,-24.0,84.0
DQN,40.csv,bullypunish,-80.0,-40.0
DQN,40.csv,bullypunish,-80.0,-40.0
DQN,40.csv,bullypunish,-80.0,-40.0
DQN,40.csv,bullypunish,-80.0,-40.0
DQN,40.csv,bullypunish,-80.0,-40.0
AlegAATr,50.csv,greedyneg,92.0,-146.0
AlegAATr,50.csv,greedyneg,92.0,-146.0
AlegAATr,50.csv,greedyneg,92.0,-146.0
AlegAATr,50.csv,greedyneg,92.0,-146.0
AlegAATr,50.csv,greedyneg,92.0,-146.0
SOAleqgAATr,20.csv,selfplay,112.0,56.0
SOAleqgAATr,20.csv,selfplay,112.0,56.0
SOAleqgAATr,20.csv,selfplay,112.0,56.0
SOAleqgAATr,20.csv,selfplay,112.0,56.0
SOAleqgAATr,20.csv,selfplay,112.0,56.0
SOAleqgAATr,40.csv,bbl,-76.0,-42.0
SOAleqgAATr,40.csv,bbl,-76.0,-42.0
SOAleqgAATr,40.csv,bbl,-72.0,-36.0
SOAleqgAATr,40.csv,bbl,-76.0,-42.0
SOAleqgAATr,40.csv,bbl,-76.0,-42.0
RawO,50.csv,bullypunish,-100.0,-50.0
RawO,50.csv,bullypunish,-100.0,-50.0
RawO,50.csv,bullypunish,-100.0,-50.0
RawO,50.csv,bullypunish,-100.0,-50.0
RawO,50.csv,bullypunish,-100.0,-50.0
SOAleqgAATr,30.csv,roundnum,40.0,112.0
SOAleqgAATr,30.csv,roundnum,40.0,112.0
SOAleqgAATr,30.csv,roundnum,40.0,112.0
SOAleqgAATr,30.csv,roundnum,40.0,112.0
SOAleqgAATr,30.csv,roundnum,40.0,112.0
RawO,50.csv,cooppunish,64.0,76.0
RawO,50.csv,cooppunish,64.0,76.0
RawO,50.csv,cooppunish,64.0,76.0
RawO,50.csv,cooppunish,64.0,76.0
RawO,50.csv,cooppunish,64.0,76.0
SOAleqgAATr,20.csv,roundnum2,-36.0,-22.0
SOAleqgAATr,20.csv,roundnum2,-36.0,-22.0
SOAleqgAATr,20.csv,roundnum2,-36.0,-22.0
SOAleqgAATr,20.csv,roundnum2,-36.0,-22.0
SOAleqgAATr,20.csv,roundnum2,-36.0,-22.0
SMAlegAATr,10.csv,greedyneg,20.0,-30.0
SMAlegAATr,10.csv,greedyneg,20.0,-30.0
SMAlegAATr,10.csv,greedyneg,20.0,-30.0
SMAlegAATr,10.csv,greedyneg,20.0,-30.0
SMAlegAATr,10.csv,greedyneg,20.0,-30.0
QAlegAATr,10.csv,minimax,16.0,-28.0
QAlegAATr,10.csv,minimax,16.0,-28.0
QAlegAATr,10.csv,minimax,16.0,-28.0
QAlegAATr,10.csv,minimax,16.0,-28.0
QAlegAATr,10.csv,minimax,16.0,-28.0
RDQN,40.csv,cooppunish,0.0,80.0
RDQN,40.csv,cooppunish,0.0,80.0
RDQN,40.csv,cooppunish,0.0,80.0
RDQN,40.csv,cooppunish,0.0,80.0
RDQN,40.csv,cooppunish,0.0,80.0
RDQN,20.csv,minimax,-40.0,-20.0
RDQN,20.csv,minimax,-40.0,-20.0
RDQN,20.csv,minimax,-40.0,-20.0
RDQN,20.csv,minimax,-40.0,-20.0
RDQN,20.csv,minimax,-40.0,-20.0
SOAleqgAATr,50.csv,cfr,-96.0,-52.0
SOAleqgAATr,50.csv,cfr,-96.0,-52.0
SOAleqgAATr,50.csv,cfr,-96.0,-52.0
SOAleqgAATr,50.csv,cfr,-96.0,-52.0
SOAleqgAATr,50.csv,cfr,-96.0,-52.0
SOAleqgAATr,30.csv,greedyneg,8.0,-32.0
SOAleqgAATr,30.csv,greedyneg,8.0,-32.0
SOAleqgAATr,30.csv,greedyneg,8.0,-32.0
SOAleqgAATr,30.csv,greedyneg,8.0,-32.0
SOAleqgAATr,30.csv,greedyneg,8.0,-32.0
MADQN,20.csv,coop,44.0,98.0
MADQN,20.csv,coop,44.0,98.0
MADQN,20.csv,coop,44.0,98.0
MADQN,20.csv,coop,44.0,98.0
MADQN,20.csv,coop,44.0,98.0
SOAleqgAATr,20.csv,random,84.0,46.0
SOAleqgAATr,20.csv,random,20.0,38.0
SOAleqgAATr,20.csv,random,28.0,10.0
SOAleqgAATr,20.csv,random,24.0,20.0
SOAleqgAATr,20.csv,random,28.0,18.0
RAlegAATr,50.csv,selfplay,-100.0,-50.0
RAlegAATr,50.csv,selfplay,-100.0,-50.0
RAlegAATr,50.csv,selfplay,-100.0,-50.0
RAlegAATr,50.csv,selfplay,-100.0,-50.0
RAlegAATr,50.csv,selfplay,-100.0,-50.0
RawO,40.csv,random,-4.0,50.0
RawO,40.csv,random,36.0,70.0
RawO,40.csv,random,44.0,82.0
RawO,40.csv,random,8.0,60.0
RawO,40.csv,random,40.0,84.0
MADQN,10.csv,bbl,-16.0,-12.0
MADQN,10.csv,bbl,-16.0,-12.0
MADQN,10.csv,bbl,-12.0,-6.0
MADQN,10.csv,bbl,-12.0,-6.0
MADQN,10.csv,bbl,-12.0,-6.0
RawO,40.csv,bullied,88.0,196.0
RawO,40.csv,bullied,88.0,196.0
RawO,40.csv,bullied,88.0,196.0
RawO,40.csv,bullied,88.0,196.0
RawO,40.csv,bullied,88.0,196.0
QAlegAATr,10.csv,bbl,16.0,-28.0
QAlegAATr,10.csv,bbl,16.0,-20.0
QAlegAATr,10.csv,bbl,16.0,-20.0
QAlegAATr,10.csv,bbl,16.0,-20.0
QAlegAATr,10.csv,bbl,16.0,-20.0
SOAleqgAATr,50.csv,minimax,-96.0,-52.0
SOAleqgAATr,50.csv,minimax,-96.0,-52.0
SOAleqgAATr,50.csv,minimax,-96.0,-52.0
SOAleqgAATr,50.csv,minimax,-96.0,-52.0
SOAleqgAATr,50.csv,minimax,-96.0,-52.0
RDQN,10.csv,greedyneg,16.0,44.0
RDQN,10.csv,greedyneg,16.0,44.0
RDQN,10.csv,greedyneg,16.0,44.0
RDQN,10.csv,greedyneg,16.0,44.0
RDQN,10.csv,greedyneg,16.0,44.0
AlegAATr,20.csv,eee,92.0,74.0
AlegAATr,20.csv,eee,48.0,32.0
AlegAATr,20.csv,eee,92.0,74.0
AlegAATr,20.csv,eee,92.0,74.0
AlegAATr,20.csv,eee,92.0,74.0
AleqgAATr,40.csv,selfplay,88.0,44.0
AleqgAATr,40.csv,selfplay,88.0,44.0
AleqgAATr,40.csv,selfplay,88.0,44.0
AleqgAATr,40.csv,selfplay,88.0,44.0
AleqgAATr,40.csv,selfplay,88.0,44.0
AlegAATr,40.csv,random,72.0,92.0
AlegAATr,40.csv,random,112.0,-8.0
AlegAATr,40.csv,random,112.0,8.0
AlegAATr,40.csv,random,96.0,-40.0
AlegAATr,40.csv,random,120.0,-4.0
SMAlegAATr,60.csv,coop,148.0,286.0
SMAlegAATr,60.csv,coop,148.0,286.0
SMAlegAATr,60.csv,coop,148.0,286.0
SMAlegAATr,60.csv,coop,148.0,286.0
SMAlegAATr,60.csv,coop,148.0,286.0
SMAlegAATr,30.csv,bullied,88.0,136.0
SMAlegAATr,30.csv,bullied,88.0,136.0
SMAlegAATr,30.csv,bullied,88.0,136.0
SMAlegAATr,30.csv,bullied,88.0,136.0
SMAlegAATr,30.csv,bullied,88.0,136.0
AleqgAATr,40.csv,bullypunish,0.0,-80.0
AleqgAATr,40.csv,bullypunish,0.0,-80.0
AleqgAATr,40.csv,bullypunish,0.0,-80.0
AleqgAATr,40.csv,bullypunish,0.0,-80.0
AleqgAATr,40.csv,bullypunish,0.0,-80.0
MADQN,40.csv,greedyneg,56.0,156.0
MADQN,40.csv,greedyneg,56.0,156.0
MADQN,40.csv,greedyneg,56.0,156.0
MADQN,40.csv,greedyneg,56.0,156.0
MADQN,40.csv,greedyneg,56.0,156.0
RAlegAATr,10.csv,coopgreedy,16.0,44.0
RAlegAATr,10.csv,coopgreedy,4.0,26.0
RAlegAATr,10.csv,coopgreedy,16.0,44.0
RAlegAATr,10.csv,coopgreedy,0.0,20.0
RAlegAATr,10.csv,coopgreedy,8.0,32.0
AleqgAATr,10.csv,cfr,0.0,-20.0
AleqgAATr,10.csv,cfr,0.0,-20.0
AleqgAATr,10.csv,cfr,0.0,-20.0
AleqgAATr,10.csv,cfr,0.0,-20.0
AleqgAATr,10.csv,cfr,0.0,-20.0
AleqgAATr,60.csv,roundnum,100.0,22.0
AleqgAATr,60.csv,roundnum,100.0,22.0
AleqgAATr,60.csv,roundnum,100.0,22.0
AleqgAATr,60.csv,roundnum,100.0,22.0
AleqgAATr,60.csv,roundnum,100.0,22.0
SOAleqgAATr,10.csv,coop,20.0,50.0
SOAleqgAATr,10.csv,coop,20.0,50.0
SOAleqgAATr,10.csv,coop,20.0,50.0
SOAleqgAATr,10.csv,coop,20.0,50.0
SOAleqgAATr,10.csv,coop,20.0,50.0
RAlegAATr,10.csv,bullypunish,-20.0,-10.0
RAlegAATr,10.csv,bullypunish,-20.0,-10.0
RAlegAATr,10.csv,bullypunish,-20.0,-10.0
RAlegAATr,10.csv,bullypunish,-20.0,-10.0
RAlegAATr,10.csv,bullypunish,-20.0,-10.0
AleqgAATr,30.csv,coop,124.0,118.0
AleqgAATr,30.csv,coop,124.0,118.0
AleqgAATr,30.csv,coop,124.0,118.0
AleqgAATr,30.csv,coop,124.0,118.0
AleqgAATr,30.csv,coop,124.0,118.0
QAlegAATr,20.csv,coopgreedy,40.0,52.0
QAlegAATr,20.csv,coopgreedy,20.0,70.0
QAlegAATr,20.csv,coopgreedy,28.0,74.0
QAlegAATr,20.csv,coopgreedy,24.0,76.0
QAlegAATr,20.csv,coopgreedy,36.0,78.0
RAlegAATr,50.csv,bullied,100.0,250.0
RAlegAATr,50.csv,bullied,100.0,250.0
RAlegAATr,50.csv,bullied,100.0,250.0
RAlegAATr,50.csv,bullied,100.0,250.0
RAlegAATr,50.csv,bullied,100.0,250.0
RDQN,10.csv,bbl,-20.0,-10.0
RDQN,10.csv,bbl,-20.0,-10.0
RDQN,10.csv,bbl,-16.0,-4.0
RDQN,10.csv,bbl,-16.0,-4.0
RDQN,10.csv,bbl,-16.0,-4.0
SMAlegAATr,60.csv,cooppunish,100.0,78.0
SMAlegAATr,60.csv,cooppunish,100.0,78.0
SMAlegAATr,60.csv,cooppunish,100.0,78.0
SMAlegAATr,60.csv,cooppunish,100.0,78.0
SMAlegAATr,60.csv,cooppunish,100.0,78.0
SOAleqgAATr,40.csv,coopgreedy,84.0,142.0
SOAleqgAATr,40.csv,coopgreedy,96.0,120.0
SOAleqgAATr,40.csv,coopgreedy,88.0,100.0
SOAleqgAATr,40.csv,coopgreedy,60.0,114.0
SOAleqgAATr,40.csv,coopgreedy,60.0,122.0
MADQN,30.csv,coopgreedy,28.0,94.0
MADQN,30.csv,coopgreedy,32.0,100.0
MADQN,30.csv,coopgreedy,28.0,94.0
MADQN,30.csv,coopgreedy,20.0,82.0
MADQN,30.csv,coopgreedy,36.0,106.0
MADQN,50.csv,roundnum2,-44.0,26.0
MADQN,50.csv,roundnum2,-32.0,44.0
MADQN,50.csv,roundnum2,-52.0,14.0
MADQN,50.csv,roundnum2,-68.0,-10.0
MADQN,50.csv,roundnum2,-32.0,44.0
RawO,40.csv,cfr,-80.0,-40.0
RawO,40.csv,cfr,-80.0,-40.0
RawO,40.csv,cfr,-80.0,-40.0
RawO,40.csv,cfr,-80.0,-40.0
RawO,40.csv,cfr,-80.0,-40.0
RAlegAATr,20.csv,bbl,-36.0,-14.0
RAlegAATr,20.csv,bbl,-36.0,-14.0
RAlegAATr,20.csv,bbl,-36.0,-14.0
RAlegAATr,20.csv,bbl,-40.0,-20.0
RAlegAATr,20.csv,bbl,-40.0,-20.0
DQN,60.csv,cfr,-120.0,-60.0
DQN,60.csv,cfr,-120.0,-60.0
DQN,60.csv,cfr,-120.0,-60.0
DQN,60.csv,cfr,-120.0,-60.0
DQN,60.csv,cfr,-120.0,-60.0
MADQN,50.csv,roundnum,0.0,92.0
MADQN,50.csv,roundnum,0.0,92.0
MADQN,50.csv,roundnum,0.0,92.0
MADQN,50.csv,roundnum,0.0,92.0
MADQN,50.csv,roundnum,0.0,92.0
QAlegAATr,60.csv,random,180.0,6.0
QAlegAATr,60.csv,random,168.0,36.0
QAlegAATr,60.csv,random,116.0,142.0
QAlegAATr,60.csv,random,128.0,80.0
QAlegAATr,60.csv,random,160.0,40.0
AlegAATr,30.csv,bullypunish,52.0,-86.0
AlegAATr,30.csv,bullypunish,52.0,-86.0
AlegAATr,30.csv,bullypunish,52.0,-86.0
AlegAATr,30.csv,bullypunish,52.0,-86.0
AlegAATr,30.csv,bullypunish,52.0,-86.0
AlegAATr,20.csv,spp,92.0,74.0
AlegAATr,20.csv,spp,68.0,14.0
AlegAATr,20.csv,spp,32.0,-56.0
AlegAATr,20.csv,spp,92.0,74.0
AlegAATr,20.csv,spp,32.0,-56.0
RAlegAATr,30.csv,cfr,-60.0,-30.0
RAlegAATr,30.csv,cfr,-60.0,-30.0
RAlegAATr,30.csv,cfr,-60.0,-30.0
RAlegAATr,30.csv,cfr,-60.0,-30.0
RAlegAATr,30.csv,cfr,-60.0,-30.0
RawO,50.csv,bbl,100.0,-142.0
RawO,50.csv,bbl,-100.0,-50.0
RawO,50.csv,bbl,100.0,-142.0
RawO,50.csv,bbl,100.0,-142.0
RawO,50.csv,bbl,100.0,-142.0
AlegAATr,50.csv,bullied,200.0,200.0
AlegAATr,50.csv,bullied,200.0,200.0
AlegAATr,50.csv,bullied,200.0,200.0
AlegAATr,50.csv,bullied,200.0,200.0
AlegAATr,50.csv,bullied,200.0,200.0
AlegAATr,60.csv,greedyneg,112.0,-176.0
AlegAATr,60.csv,greedyneg,112.0,-176.0
AlegAATr,60.csv,greedyneg,112.0,-176.0
AlegAATr,60.csv,greedyneg,112.0,-176.0
AlegAATr,60.csv,greedyneg,112.0,-176.0
SOAleqgAATr,10.csv,selfplay,52.0,26.0
SOAleqgAATr,10.csv,selfplay,52.0,26.0
SOAleqgAATr,10.csv,selfplay,52.0,26.0
SOAleqgAATr,10.csv,selfplay,52.0,26.0
SOAleqgAATr,10.csv,selfplay,52.0,26.0
AlegAATr,40.csv,coopgreedy,112.0,88.0
AlegAATr,40.csv,coopgreedy,116.0,110.0
AlegAATr,40.csv,coopgreedy,76.0,106.0
AlegAATr,40.csv,coopgreedy,108.0,146.0
AlegAATr,40.csv,coopgreedy,104.0,132.0
RDQN,50.csv,roundnum,-4.0,94.0
RDQN,50.csv,roundnum,-4.0,94.0
RDQN,50.csv,roundnum,-4.0,94.0
RDQN,50.csv,roundnum,-4.0,94.0
RDQN,50.csv,roundnum,-4.0,94.0
QAlegAATr,40.csv,eee,76.0,-94.0
QAlegAATr,40.csv,eee,76.0,-118.0
QAlegAATr,40.csv,eee,84.0,110.0
QAlegAATr,40.csv,eee,76.0,82.0
QAlegAATr,40.csv,eee,72.0,-68.0
QAlegAATr,20.csv,roundnum,40.0,100.0
QAlegAATr,20.csv,roundnum,40.0,100.0
QAlegAATr,20.csv,roundnum,40.0,100.0
QAlegAATr,20.csv,roundnum,40.0,100.0
QAlegAATr,20.csv,roundnum,40.0,100.0
RAlegAATr,10.csv,random,8.0,32.0
RAlegAATr,10.csv,random,-4.0,14.0
RAlegAATr,10.csv,random,4.0,26.0
RAlegAATr,10.csv,random,0.0,20.0
RAlegAATr,10.csv,random,0.0,20.0
RawO,30.csv,greedyneg,64.0,140.0
RawO,30.csv,greedyneg,64.0,140.0
RawO,30.csv,greedyneg,64.0,140.0
RawO,30.csv,greedyneg,64.0,140.0
RawO,30.csv,greedyneg,64.0,140.0
SMAlegAATr,40.csv,roundnum,44.0,90.0
SMAlegAATr,40.csv,roundnum,44.0,90.0
SMAlegAATr,40.csv,roundnum,44.0,90.0
SMAlegAATr,40.csv,roundnum,44.0,90.0
SMAlegAATr,40.csv,roundnum,44.0,90.0
RDQN,60.csv,coopgreedy,56.0,204.0
RDQN,60.csv,coopgreedy,52.0,198.0
RDQN,60.csv,coopgreedy,48.0,192.0
RDQN,60.csv,coopgreedy,72.0,228.0
RDQN,60.csv,coopgreedy,64.0,216.0
MADQN,40.csv,eee,-36.0,18.0
MADQN,40.csv,eee,4.0,78.0
MADQN,40.csv,eee,4.0,78.0
MADQN,40.csv,eee,-40.0,12.0
MADQN,40.csv,eee,12.0,90.0
AlegAATr,40.csv,selfplay,192.0,96.0
AlegAATr,40.csv,selfplay,192.0,96.0
AlegAATr,40.csv,selfplay,192.0,96.0
AlegAATr,40.csv,selfplay,192.0,96.0
AlegAATr,40.csv,selfplay,192.0,96.0
RDQN,10.csv,coop,20.0,50.0
RDQN,10.csv,coop,20.0,50.0
RDQN,10.csv,coop,20.0,50.0
RDQN,10.csv,coop,20.0,50.0
RDQN,10.csv,coop,20.0,50.0
AlegAATr,60.csv,cfr,112.0,-176.0
AlegAATr,60.csv,cfr,112.0,-176.0
AlegAATr,60.csv,cfr,112.0,-176.0
AlegAATr,60.csv,cfr,112.0,-176.0
AlegAATr,60.csv,cfr,112.0,-176.0
RawO,20.csv,roundnum,48.0,96.0
RawO,20.csv,roundnum,48.0,96.0
RawO,20.csv,roundnum,48.0,96.0
RawO,20.csv,roundnum,48.0,96.0
RawO,20.csv,roundnum,48.0,96.0
RAlegAATr,60.csv,greedyneg,116.0,294.0
RAlegAATr,60.csv,greedyneg,116.0,294.0
RAlegAATr,60.csv,greedyneg,116.0,294.0
RAlegAATr,60.csv,greedyneg,116.0,294.0
RAlegAATr,60.csv,greedyneg,116.0,294.0
RawO,20.csv,roundnum2,-40.0,-20.0
RawO,20.csv,roundnum2,-40.0,-20.0
RawO,20.csv,roundnum2,-40.0,-20.0
RawO,20.csv,roundnum2,-40.0,-20.0
RawO,20.csv,roundnum2,-40.0,-20.0
RAlegAATr,40.csv,minimax,-80.0,-40.0
RAlegAATr,40.csv,minimax,-80.0,-40.0
RAlegAATr,40.csv,minimax,-80.0,-40.0
RAlegAATr,40.csv,minimax,-80.0,-40.0
RAlegAATr,40.csv,minimax,-80.0,-40.0
DQN,20.csv,spp,40.0,100.0
DQN,20.csv,spp,0.0,40.0
DQN,20.csv,spp,-40.0,-20.0
DQN,20.csv,spp,40.0,100.0
DQN,20.csv,spp,-40.0,-20.0
SMAlegAATr,30.csv,random,72.0,32.0
SMAlegAATr,30.csv,random,32.0,12.0
SMAlegAATr,30.csv,random,24.0,32.0
SMAlegAATr,30.csv,random,60.0,46.0
SMAlegAATr,30.csv,random,40.0,32.0
AleqgAATr,60.csv,greedyneg,0.0,-120.0
AleqgAATr,60.csv,greedyneg,0.0,-120.0
AleqgAATr,60.csv,greedyneg,0.0,-120.0
AleqgAATr,60.csv,greedyneg,0.0,-120.0
AleqgAATr,60.csv,greedyneg,0.0,-120.0
RDQN,40.csv,spp,-80.0,-40.0
RDQN,40.csv,spp,-80.0,-40.0
RDQN,40.csv,spp,-80.0,-40.0
RDQN,40.csv,spp,80.0,200.0
RDQN,40.csv,spp,-80.0,-40.0
SOAleqgAATr,10.csv,eee,-16.0,-12.0
SOAleqgAATr,10.csv,eee,-16.0,-12.0
SOAleqgAATr,10.csv,eee,-16.0,-12.0
SOAleqgAATr,10.csv,eee,-16.0,-12.0
SOAleqgAATr,10.csv,eee,16.0,28.0
AlegAATr,40.csv,minimax,72.0,-116.0
AlegAATr,40.csv,minimax,72.0,-116.0
AlegAATr,40.csv,minimax,72.0,-116.0
AlegAATr,40.csv,minimax,72.0,-116.0
AlegAATr,40.csv,minimax,72.0,-116.0
AleqgAATr,50.csv,spp,204.0,198.0
AleqgAATr,50.csv,spp,0.0,-100.0
AleqgAATr,50.csv,spp,108.0,54.0
AleqgAATr,50.csv,spp,0.0,-100.0
AleqgAATr,50.csv,spp,204.0,198.0
AleqgAATr,10.csv,minimax,0.0,-20.0
AleqgAATr,10.csv,minimax,0.0,-20.0
AleqgAATr,10.csv,minimax,0.0,-20.0
AleqgAATr,10.csv,minimax,0.0,-20.0
AleqgAATr,10.csv,minimax,0.0,-20.0
SMAlegAATr,20.csv,bbl,-20.0,-22.0
SMAlegAATr,20.csv,bbl,-20.0,-22.0
SMAlegAATr,20.csv,bbl,-20.0,-22.0
SMAlegAATr,20.csv,bbl,40.0,-60.0
SMAlegAATr,20.csv,bbl,40.0,-60.0
AlegAATr,30.csv,coop,144.0,108.0
AlegAATr,30.csv,coop,144.0,108.0
AlegAATr,30.csv,coop,144.0,108.0
AlegAATr,30.csv,coop,144.0,108.0
AlegAATr,30.csv,coop,144.0,108.0
DQN,20.csv,eee,4.0,46.0
DQN,20.csv,eee,-12.0,22.0
DQN,20.csv,eee,-16.0,16.0
DQN,20.csv,eee,-8.0,28.0
DQN,20.csv,eee,-12.0,22.0
RAlegAATr,30.csv,cooppunish,0.0,60.0
RAlegAATr,30.csv,cooppunish,0.0,60.0
RAlegAATr,30.csv,cooppunish,0.0,60.0
RAlegAATr,30.csv,cooppunish,0.0,60.0
RAlegAATr,30.csv,cooppunish,0.0,60.0
RDQN,20.csv,bullypunish,-40.0,-20.0
RDQN,20.csv,bullypunish,-40.0,-20.0
RDQN,20.csv,bullypunish,-40.0,-20.0
RDQN,20.csv,bullypunish,-40.0,-20.0
RDQN,20.csv,bullypunish,-40.0,-20.0
DQN,20.csv,greedyneg,36.0,94.0
DQN,20.csv,greedyneg,36.0,94.0
DQN,20.csv,greedyneg,36.0,94.0
DQN,20.csv,greedyneg,36.0,94.0
DQN,20.csv,greedyneg,36.0,94.0
AleqgAATr,60.csv,random,100.0,22.0
AleqgAATr,60.csv,random,144.0,88.0
AleqgAATr,60.csv,random,108.0,34.0
AleqgAATr,60.csv,random,108.0,34.0
AleqgAATr,60.csv,random,128.0,64.0
DQN,10.csv,minimax,-20.0,-10.0
DQN,10.csv,minimax,-20.0,-10.0
DQN,10.csv,minimax,-20.0,-10.0
DQN,10.csv,minimax,-20.0,-10.0
DQN,10.csv,minimax,-20.0,-10.0
SMAlegAATr,30.csv,cfr,60.0,-90.0
SMAlegAATr,30.csv,cfr,60.0,-90.0
SMAlegAATr,30.csv,cfr,60.0,-90.0
SMAlegAATr,30.csv,cfr,60.0,-90.0
SMAlegAATr,30.csv,cfr,60.0,-90.0
RDQN,30.csv,bullied,60.0,150.0
RDQN,30.csv,bullied,60.0,150.0
RDQN,30.csv,bullied,60.0,150.0
RDQN,30.csv,bullied,60.0,150.0
RDQN,30.csv,bullied,60.0,150.0
DQN,20.csv,cooppunish,0.0,40.0
DQN,20.csv,cooppunish,0.0,40.0
DQN,20.csv,cooppunish,0.0,40.0
DQN,20.csv,cooppunish,0.0,40.0
DQN,20.csv,cooppunish,0.0,40.0
MADQN,40.csv,spp,-76.0,-42.0
MADQN,40.csv,spp,-76.0,-42.0
MADQN,40.csv,spp,-76.0,-42.0
MADQN,40.csv,spp,84.0,198.0
MADQN,40.csv,spp,-76.0,-42.0
QAlegAATr,50.csv,coop,100.0,250.0
QAlegAATr,50.csv,coop,100.0,250.0
QAlegAATr,50.csv,coop,100.0,250.0
QAlegAATr,50.csv,coop,100.0,250.0
QAlegAATr,50.csv,coop,100.0,250.0
DQN,40.csv,random,8.0,92.0
DQN,40.csv,random,8.0,92.0
DQN,40.csv,random,-4.0,74.0
DQN,40.csv,random,0.0,80.0
DQN,40.csv,random,16.0,104.0
DQN,30.csv,roundnum2,-44.0,-6.0
DQN,30.csv,roundnum2,-60.0,-30.0
DQN,30.csv,roundnum2,-52.0,-18.0
DQN,30.csv,roundnum2,-44.0,-6.0
DQN,30.csv,roundnum2,-48.0,-12.0
SOAleqgAATr,60.csv,cooppunish,32.0,112.0
SOAleqgAATr,60.csv,cooppunish,32.0,112.0
SOAleqgAATr,60.csv,cooppunish,32.0,112.0
SOAleqgAATr,60.csv,cooppunish,32.0,112.0
SOAleqgAATr,60.csv,cooppunish,32.0,112.0
MADQN,10.csv,cooppunish,8.0,24.0
MADQN,10.csv,cooppunish,8.0,24.0
MADQN,10.csv,cooppunish,8.0,24.0
MADQN,10.csv,cooppunish,8.0,24.0
MADQN,10.csv,cooppunish,8.0,24.0
RDQN,60.csv,random,-32.0,72.0
RDQN,60.csv,random,-4.0,114.0
RDQN,60.csv,random,-8.0,108.0
RDQN,60.csv,random,12.0,138.0
RDQN,60.csv,random,-24.0,84.0
SMAlegAATr,40.csv,coopgreedy,80.0,128.0
SMAlegAATr,40.csv,coopgreedy,44.0,90.0
SMAlegAATr,40.csv,coopgreedy,80.0,120.0
SMAlegAATr,40.csv,coopgreedy,80.0,120.0
SMAlegAATr,40.csv,coopgreedy,76.0,90.0
QAlegAATr,40.csv,spp,80.0,200.0
QAlegAATr,40.csv,spp,80.0,200.0
QAlegAATr,40.csv,spp,76.0,-118.0
QAlegAATr,40.csv,spp,76.0,-118.0
QAlegAATr,40.csv,spp,80.0,200.0
MADQN,10.csv,bullied,24.0,48.0
MADQN,10.csv,bullied,24.0,48.0
MADQN,10.csv,bullied,24.0,48.0
MADQN,10.csv,bullied,24.0,48.0
MADQN,10.csv,bullied,24.0,48.0
RawO,50.csv,minimax,-100.0,-50.0
RawO,50.csv,minimax,-100.0,-50.0
RawO,50.csv,minimax,-100.0,-50.0
RawO,50.csv,minimax,-100.0,-50.0
RawO,50.csv,minimax,-100.0,-50.0
AleqgAATr,50.csv,eee,72.0,0.0
AleqgAATr,50.csv,eee,172.0,150.0
AleqgAATr,50.csv,eee,108.0,54.0
AleqgAATr,50.csv,eee,132.0,98.0
AleqgAATr,50.csv,eee,60.0,-18.0
AleqgAATr,20.csv,coopgreedy,72.0,60.0
AleqgAATr,20.csv,coopgreedy,52.0,38.0
AleqgAATr,20.csv,coopgreedy,68.0,54.0
AleqgAATr,20.csv,coopgreedy,68.0,54.0
AleqgAATr,20.csv,coopgreedy,68.0,54.0
QAlegAATr,20.csv,roundnum2,36.0,-58.0
QAlegAATr,20.csv,roundnum2,36.0,-58.0
QAlegAATr,20.csv,roundnum2,36.0,-58.0
QAlegAATr,20.csv,roundnum2,36.0,-58.0
QAlegAATr,20.csv,roundnum2,36.0,-58.0
SOAleqgAATr,40.csv,bullied,80.0,200.0
SOAleqgAATr,40.csv,bullied,80.0,200.0
SOAleqgAATr,40.csv,bullied,80.0,200.0
SOAleqgAATr,40.csv,bullied,80.0,200.0
SOAleqgAATr,40.csv,bullied,80.0,200.0
SMAlegAATr,60.csv,selfplay,-8.0,-4.0
SMAlegAATr,60.csv,selfplay,-8.0,-4.0
SMAlegAATr,60.csv,selfplay,-8.0,-4.0
SMAlegAATr,60.csv,selfplay,-8.0,-4.0
SMAlegAATr,60.csv,selfplay,-8.0,-4.0
SOAleqgAATr,60.csv,bullypunish,-116.0,-62.0
SOAleqgAATr,60.csv,bullypunish,-116.0,-62.0
SOAleqgAATr,60.csv,bullypunish,-116.0,-62.0
SOAleqgAATr,60.csv,bullypunish,-116.0,-62.0
SOAleqgAATr,60.csv,bullypunish,-116.0,-62.0
AlegAATr,60.csv,roundnum,112.0,16.0
AlegAATr,60.csv,roundnum,112.0,16.0
AlegAATr,60.csv,roundnum,112.0,16.0
AlegAATr,60.csv,roundnum,112.0,16.0
AlegAATr,60.csv,roundnum,112.0,16.0
SOAleqgAATr,10.csv,spp,-16.0,-12.0
SOAleqgAATr,10.csv,spp,-16.0,-12.0
SOAleqgAATr,10.csv,spp,-16.0,-12.0
SOAleqgAATr,10.csv,spp,-16.0,-12.0
SOAleqgAATr,10.csv,spp,-16.0,-12.0
RDQN,40.csv,eee,4.0,86.0
RDQN,40.csv,eee,-8.0,68.0
RDQN,40.csv,eee,-12.0,62.0
RDQN,40.csv,eee,-20.0,50.0
RDQN,40.csv,eee,-24.0,44.0
